date,call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,tfreq,sn,smode,ssrc,pthlen,latcen,loncen
2018-12-15 18:20:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 18:30:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 18:40:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 18:50:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 19:50:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 20:00:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 20:10:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 20:20:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 20:30:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 20:40:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 20:50:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 21:00:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 21:50:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 22:00:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 22:10:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 22:20:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 22:30:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 22:40:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
2018-12-15 22:50:00,W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,14.0,,Raytrace,iri2016,1290,40.0036740274818,-120.84819584159396
