date,call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,tfreq,sn,smode,ssrc,pthlen,latcen,loncen
2018-12-15 15:20:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 15:30:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 15:40:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 15:50:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 17:00:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 17:10:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 17:20:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 17:30:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 17:40:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 17:50:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 18:00:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 19:00:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 19:10:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 19:20:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 19:30:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 19:40:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 19:50:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 20:00:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 21:10:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 21:20:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 21:30:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 21:40:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
2018-12-15 21:50:00,WA7KPL,39.5021,-104.7625,N9YLZ,41.6458,-88.125,14.0,,Raytrace,iri2016,1422,40.873517081413134,-96.57797078533923
