date,call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,tfreq,sn,smode,ssrc,pthlen,latcen,loncen
2018-12-15 13:20:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 13:30:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 13:40:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 14:40:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 14:50:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 15:00:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 15:10:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 15:20:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 15:30:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 15:40:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 15:50:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 16:00:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 16:40:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 16:50:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 17:00:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 17:10:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 17:20:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 17:30:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 17:40:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 17:50:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 18:00:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 18:50:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 19:00:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 19:10:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 19:20:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 19:30:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 19:40:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
2018-12-15 19:50:00,VE1CR,46.7708,-60.2917,KE8EFQ,41.5,-81.0,14.0,,Raytrace,iri2016,1747,44.60468108724217,-71.11335910592902
