date,call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,tfreq,sn,smode,ssrc,pthlen,latcen,loncen
2018-12-15 15:00:00,T4ISE,23.0,-82.0,W4NNF,30.6458,-88.2083,14.0,,Raytrace,iri2016,1049,26.856753342966655,-84.99916610778615
2018-12-15 15:10:00,T4ISE,23.0,-82.0,W4NNF,30.6458,-88.2083,14.0,,Raytrace,iri2016,1049,26.856753342966655,-84.99916610778615
2018-12-15 15:20:00,T4ISE,23.0,-82.0,W4NNF,30.6458,-88.2083,14.0,,Raytrace,iri2016,1049,26.856753342966655,-84.99916610778615
2018-12-15 16:50:00,T4ISE,23.0,-82.0,W4NNF,30.6458,-88.2083,14.0,,Raytrace,iri2016,1049,26.856753342966655,-84.99916610778615
2018-12-15 17:00:00,T4ISE,23.0,-82.0,W4NNF,30.6458,-88.2083,14.0,,Raytrace,iri2016,1049,26.856753342966655,-84.99916610778615
2018-12-15 17:10:00,T4ISE,23.0,-82.0,W4NNF,30.6458,-88.2083,14.0,,Raytrace,iri2016,1049,26.856753342966655,-84.99916610778615
2018-12-15 17:20:00,T4ISE,23.0,-82.0,W4NNF,30.6458,-88.2083,14.0,,Raytrace,iri2016,1049,26.856753342966655,-84.99916610778615
2018-12-15 19:00:00,T4ISE,23.0,-82.0,W4NNF,30.6458,-88.2083,14.0,,Raytrace,iri2016,1049,26.856753342966655,-84.99916610778615
2018-12-15 19:10:00,T4ISE,23.0,-82.0,W4NNF,30.6458,-88.2083,14.0,,Raytrace,iri2016,1049,26.856753342966655,-84.99916610778615
2018-12-15 19:20:00,T4ISE,23.0,-82.0,W4NNF,30.6458,-88.2083,14.0,,Raytrace,iri2016,1049,26.856753342966655,-84.99916610778615
