date,call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,tfreq,sn,smode,ssrc,pthlen,latcen,loncen
2018-12-15 15:30:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 15:40:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 15:50:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 16:00:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 16:10:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 16:20:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 16:30:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 17:30:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 17:40:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 17:50:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 18:00:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 18:10:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 18:20:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 18:30:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 18:40:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 19:30:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 19:40:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 19:50:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 20:00:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 20:10:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 20:20:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
2018-12-15 20:30:00,K4TZ,36.1458,-86.5417,VE2IOT,45.4896,-75.7208,14.0,,Raytrace,iri2016,1379,40.94366393177475,-81.51427436808666
