date,call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,tfreq,sn,smode,ssrc,pthlen,latcen,loncen
2018-12-15 14:30:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 14:40:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 14:50:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 15:00:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 15:10:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 15:50:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 16:10:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 17:40:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 17:50:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 18:00:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 18:10:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 19:20:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 19:30:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 19:40:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 19:50:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 20:00:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 20:10:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 20:30:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 20:40:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 21:20:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 21:40:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 21:50:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 22:50:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 23:10:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 23:20:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
2018-12-15 23:30:00,KG7STM,31.5625,-110.7083,KK4FKH,34.5,-85.0,14.0,,Raytrace,iri2016,2412,33.69897306300697,-98.07210685313282
