date,call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,tfreq,sn,smode,ssrc,pthlen,latcen,loncen
2018-12-15 15:00:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 15:10:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 15:20:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 15:30:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 15:40:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 15:50:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 16:00:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 16:10:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 16:50:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 17:00:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 17:10:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 17:20:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 17:30:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 17:40:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 17:50:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 18:00:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 18:10:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 18:50:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 19:00:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 19:10:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 19:20:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 19:30:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 19:40:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 19:50:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 20:00:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 21:00:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 21:10:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 21:20:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 21:30:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
2018-12-15 21:40:00,WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,14.0,,Raytrace,iri2016,1661,43.357125585541006,-83.11459837210487
